Symbol,Date,Open,High,Low,Close,Volume
ATLH,30-Jul-2003,98.00,98.50,98.00,98.50,1500
ATLH,31-Jul-2003,97.00,97.00,97.00,97.00,500
ATLH,01-Aug-2003,97.25,101.95,97.25,101.95,8000
ATLH,04-Aug-2003,106.50,109.55,106.00,109.55,13000
ATLH,05-Aug-2003,113.00,117.75,112.00,117.75,17500
ATLH,06-Aug-2003,124.00,126.55,124.00,126.55,11000
ATLH,07-Aug-2003,133.00,136.00,127.00,127.00,10000
ATLH,08-Aug-2003,122.00,122.00,120.65,120.65,4500
ATLH,12-Aug-2003,118.00,118.00,113.15,113.15,2000
ATLH,13-Aug-2003,108.05,113.50,107.50,113.50,6000
ATLH,15-Aug-2003,107.85,110.00,107.85,110.00,6000
ATLH,18-Aug-2003,109.00,110.75,109.00,110.75,10500
ATLH,19-Aug-2003,108.00,108.00,108.00,108.00,1000
ATLH,20-Aug-2003,112.00,115.00,112.00,114.00,7000
ATLH,21-Aug-2003,115.00,119.00,115.00,119.00,4500
ATLH,22-Aug-2003,121.00,125.00,121.00,125.00,5500
ATLH,25-Aug-2003,126.80,129.00,120.00,120.00,14500
ATLH,26-Aug-2003,125.00,125.00,124.90,124.90,1500
ATLH,27-Aug-2003,120.00,124.50,120.00,124.50,1000
ATLH,28-Aug-2003,125.85,130.50,125.00,125.00,2000
ATLH,29-Aug-2003,125.00,128.60,118.75,128.00,8500
ATLH,01-Sep-2003,123.00,123.00,121.60,121.60,22000
ATLH,02-Sep-2003,118.20,120.70,116.00,120.70,2500
ATLH,03-Sep-2003,123.50,123.50,114.80,115.00,4000
ATLH,05-Sep-2003,111.00,111.00,111.00,111.00,500
ATLH,08-Sep-2003,105.50,105.50,105.50,105.50,500
ATLH,09-Sep-2003,101.40,101.40,100.25,100.25,3000
ATLH,10-Sep-2003,98.00,105.00,97.40,100.00,6000
ATLH,11-Sep-2003,100.00,102.00,100.00,100.00,11000
ATLH,12-Sep-2003,100.00,100.05,100.00,100.05,2000
ATLH,15-Sep-2003,105.00,107.55,105.00,107.35,12500
ATLH,16-Sep-2003,109.00,112.00,102.00,102.00,5000
ATLH,17-Sep-2003,99.00,109.00,99.00,107.00,7000
ATLH,18-Sep-2003,102.40,110.00,102.25,108.00,4500
ATLH,19-Sep-2003,110.00,110.00,110.00,110.00,3000
ATLH,22-Sep-2003,106.00,109.75,104.50,104.50,6000
ATLH,23-Sep-2003,101.00,101.00,99.50,99.50,3500
ATLH,24-Sep-2003,102.75,102.75,95.50,100.00,2500
ATLH,25-Sep-2003,103.00,103.00,96.15,96.50,2000
ATLH,26-Sep-2003,103.50,103.70,103.50,103.70,1500
ATLH,29-Sep-2003,99.10,99.50,99.00,99.05,4000
ATLH,30-Sep-2003,94.15,98.00,94.10,94.60,2500
ATLH,01-Oct-2003,94.00,95.05,94.00,94.10,4000
ATLH,02-Oct-2003,96.00,97.00,96.00,97.00,1500
ATLH,03-Oct-2003,99.50,100.30,99.50,100.25,1500
ATLH,06-Oct-2003,96.00,96.00,96.00,96.00,500
ATLH,07-Oct-2003,97.00,98.00,97.00,98.00,1500
ATLH,08-Oct-2003,98.00,98.00,98.00,98.00,1000
ATLH,09-Oct-2003,101.00,101.00,101.00,101.00,2000
ATLH,10-Oct-2003,98.00,98.00,98.00,98.00,1000
ATLH,13-Oct-2003,95.00,95.00,95.00,95.00,1000
ATLH,16-Oct-2003,94.00,97.00,94.00,97.00,4000
ATLH,17-Oct-2003,95.00,95.50,95.00,95.50,1500
ATLH,20-Oct-2003,95.00,95.00,94.00,94.00,2000
ATLH,22-Oct-2003,95.00,95.00,95.00,95.00,1500
ATLH,23-Oct-2003,94.50,94.50,94.00,94.00,1000
ATLH,24-Oct-2003,94.00,94.00,94.00,94.00,500
ATLH,27-Oct-2003,96.05,96.05,95.00,95.00,6000
ATLH,28-Oct-2003,95.05,95.05,95.05,95.05,4000
ATLH,29-Oct-2003,92.25,97.50,92.25,97.50,3500
ATLH,30-Oct-2003,95.50,96.00,93.55,96.00,3500
ATLH,31-Oct-2003,93.55,94.10,93.55,94.10,1500
ATLH,05-Nov-2003,97.00,97.00,96.00,97.00,1900
ATLH,06-Nov-2003,93.00,93.00,93.00,93.00,500
ATLH,07-Nov-2003,93.50,93.50,93.50,93.50,500
ATLH,11-Nov-2003,93.50,97.75,93.50,93.50,2100
ATLH,12-Nov-2003,95.00,95.00,95.00,95.00,500
ATLH,17-Nov-2003,97.25,97.25,97.25,97.25,500
ATLH,18-Nov-2003,97.50,97.50,97.50,97.50,500
ATLH,21-Nov-2003,99.50,99.50,99.50,99.50,500
ATLH,04-Dec-2003,101.00,101.00,101.00,101.00,200
ATLH,09-Dec-2003,100.00,100.00,100.00,100.00,100
ATLH,10-Dec-2003,104.00,105.00,104.00,105.00,200
ATLH,16-Dec-2003,101.00,101.00,101.00,101.00,100
ATLH,18-Dec-2003,100.00,100.00,100.00,100.00,200
ATLH,19-Dec-2003,100.00,107.50,100.00,107.50,5300
ATLH,22-Dec-2003,105.05,105.05,105.05,105.05,100
ATLH,23-Dec-2003,105.55,105.55,105.55,105.55,1100
ATLH,24-Dec-2003,110.00,110.00,110.00,110.00,100
ATLH,29-Dec-2003,109.00,118.25,109.00,118.25,5800
ATLH,30-Dec-2003,118.00,118.00,118.00,118.00,100
ATLH,31-Dec-2003,118.00,118.00,118.00,118.00,500
ATLH,01-Jan-2004,112.75,112.75,112.75,112.75,300
ATLH,02-Jan-2004,111.00,111.00,111.00,111.00,100
ATLH,06-Jan-2004,109.05,118.20,109.05,118.20,7000
ATLH,07-Jan-2004,120.00,125.00,120.00,121.00,2100
ATLH,08-Jan-2004,124.90,124.90,124.90,124.90,100
ATLH,12-Jan-2004,124.00,124.00,120.00,120.00,800
ATLH,13-Jan-2004,122.00,122.00,122.00,122.00,100
ATLH,14-Jan-2004,125.50,128.00,121.00,121.00,5000
ATLH,21-Jan-2004,127.00,128.50,127.00,128.50,7000
ATLH,22-Jan-2004,129.00,135.00,129.00,135.00,8100
ATLH,23-Jan-2004,133.00,133.00,133.00,135.00,1000
ATLH,26-Jan-2004,130.00,130.00,130.00,130.00,100
ATLH,29-Jan-2004,130.00,138.10,130.00,138.10,300
ATLH,30-Jan-2004,132.00,135.00,132.00,135.00,700
ATLH,06-Feb-2004,135.00,135.00,135.00,135.00,500
ATLH,09-Feb-2004,130.20,130.20,130.20,130.20,100
ATLH,10-Feb-2004,134.00,135.50,134.00,135.50,700
ATLH,11-Feb-2004,136.00,137.00,136.00,137.00,1000
ATLH,12-Feb-2004,131.00,136.00,131.00,136.00,500
ATLH,13-Feb-2004,133.00,134.00,133.00,134.00,2700
ATLH,16-Feb-2004,135.00,135.00,135.00,135.00,200
ATLH,19-Feb-2004,132.00,132.00,132.00,132.00,200
ATLH,23-Feb-2004,130.00,130.00,130.00,130.00,200
ATLH,26-Feb-2004,123.50,129.95,123.50,129.95,1400
ATLH,27-Feb-2004,129.50,136.40,129.50,131.50,700
ATLH,03-Mar-2004,132.50,132.50,132.50,132.50,1100
ATLH,04-Mar-2004,132.75,135.00,132.75,132.75,300
ATLH,08-Mar-2004,134.00,135.00,134.00,135.00,700
ATLH,11-Mar-2004,133.00,134.15,133.00,134.15,700
ATLH,12-Mar-2004,136.50,136.50,135.00,136.00,1500
ATLH,15-Mar-2004,134.00,134.00,133.00,133.00,1300
ATLH,16-Mar-2004,135.00,135.00,134.00,134.00,400
ATLH,17-Mar-2004,136.00,136.00,136.00,136.00,800
ATLH,19-Mar-2004,137.00,139.00,136.30,136.30,4800
ATLH,22-Mar-2004,137.00,139.00,137.00,138.50,4000
ATLH,24-Mar-2004,145.00,145.00,145.00,145.00,100
ATLH,25-Mar-2004,140.00,144.00,140.00,141.00,500
ATLH,26-Mar-2004,142.00,142.00,142.00,142.00,200
ATLH,29-Mar-2004,141.00,141.00,141.00,141.00,700
ATLH,30-Mar-2004,141.00,141.00,141.00,141.00,100
ATLH,31-Mar-2004,140.00,140.00,138.00,140.00,800
ATLH,02-Apr-2004,140.50,140.50,140.00,140.00,1200
ATLH,05-Apr-2004,141.00,143.00,140.00,143.00,6600
ATLH,06-Apr-2004,142.00,142.00,141.20,141.20,2500
ATLH,07-Apr-2004,141.25,145.00,141.25,145.00,300
ATLH,08-Apr-2004,148.00,150.00,148.00,148.00,2100
ATLH,09-Apr-2004,149.50,154.65,149.50,154.65,1700
ATLH,12-Apr-2004,155.00,155.00,154.00,154.00,2000
ATLH,13-Apr-2004,156.20,164.00,156.20,164.00,2800
ATLH,14-Apr-2004,158.20,158.20,158.20,158.20,200
ATLH,15-Apr-2004,156.00,156.00,154.00,155.00,1100
ATLH,16-Apr-2004,162.00,166.00,162.00,166.00,3000
ATLH,19-Apr-2004,161.00,163.00,161.00,161.00,2000
ATLH,20-Apr-2004,159.00,159.00,159.00,159.00,200
ATLH,21-Apr-2004,160.00,160.50,160.00,160.50,700
ATLH,22-Apr-2004,160.00,160.00,160.00,160.00,1500
ATLH,23-Apr-2004,155.00,170.00,155.00,160.00,5700
ATLH,26-Apr-2004,164.00,164.00,164.00,164.00,400
ATLH,27-Apr-2004,170.00,170.00,166.00,170.00,2100
ATLH,28-Apr-2004,167.00,171.00,167.00,167.00,1300
ATLH,29-Apr-2004,172.00,172.00,166.00,172.00,800
ATLH,06-May-2004,169.00,169.00,164.00,164.00,2000
ATLH,10-May-2004,165.00,168.00,165.00,168.00,1600
ATLH,11-May-2004,165.00,165.00,164.00,164.00,600
ATLH,12-May-2004,163.00,170.00,163.00,170.00,2500
ATLH,13-May-2004,167.00,167.00,167.00,167.00,100
ATLH,14-May-2004,167.00,172.00,172.00,172.00,500
ATLH,17-May-2004,174.00,174.00,174.00,174.00,1100
ATLH,18-May-2004,172.00,172.00,172.00,172.00,1000
ATLH,19-May-2004,173.00,174.00,173.00,174.00,500
ATLH,21-May-2004,172.90,180.00,172.90,180.00,800
ATLH,25-May-2004,178.00,180.00,178.00,180.00,1000
ATLH,28-May-2004,175.00,185.00,175.00,185.00,2200
ATLH,31-May-2004,185.00,185.00,185.00,185.00,500
ATLH,01-Jun-2004,188.00,188.00,188.00,185.00,100
ATLH,03-Jun-2004,175.75,175.75,175.75,175.75,1000
ATLH,04-Jun-2004,185.00,185.00,185.00,185.00,100
ATLH,07-Jun-2004,177.00,179.00,177.00,177.00,700
ATLH,09-Jun-2004,172.00,180.00,172.00,180.00,1800
ATLH,10-Jun-2004,172.00,175.00,171.00,175.00,900
ATLH,11-Jun-2004,175.00,180.00,170.00,180.00,2600
ATLH,16-Jun-2004,175.00,175.00,173.00,174.75,400
ATLH,17-Jun-2004,179.80,179.80,176.00,176.00,900
ATLH,18-Jun-2004,178.90,178.90,178.90,178.90,600
ATLH,24-Jun-2004,167.50,167.50,167.20,167.20,1100
ATLH,28-Jun-2004,175.00,175.00,165.00,174.00,1900
ATLH,29-Jun-2004,167.00,178.00,167.00,178.00,3000
ATLH,30-Jun-2004,178.00,178.00,175.00,175.00,1100
ATLH,01-Jul-2004,172.00,175.00,172.00,175.00,700
ATLH,02-Jul-2004,175.00,178.00,173.00,176.00,4300
ATLH,05-Jul-2004,179.00,179.00,179.00,179.00,1100
ATLH,06-Jul-2004,180.00,180.00,177.00,180.00,900
ATLH,07-Jul-2004,180.00,184.00,177.00,182.50,1200
ATLH,08-Jul-2004,184.00,184.00,175.00,175.00,700
ATLH,12-Jul-2004,179.00,179.00,179.00,179.00,300
ATLH,16-Jul-2004,177.90,177.90,177.90,177.90,200
ATLH,19-Jul-2004,178.50,187.00,178.50,185.50,10700
ATLH,21-Jul-2004,186.00,197.00,186.00,189.95,1700
ATLH,22-Jul-2004,190.00,204.15,190.00,204.15,5400
ATLH,23-Jul-2004,197.50,204.00,197.50,204.00,1500
ATLH,26-Jul-2004,199.00,202.00,198.00,202.00,800
ATLH,03-Aug-2004,202.00,205.00,202.00,205.00,300
ATLH,04-Aug-2004,200.00,209.00,200.00,209.00,800
ATLH,05-Aug-2004,200.60,204.00,199.00,202.50,2100
ATLH,06-Aug-2004,202.00,217.00,202.00,217.00,5500
ATLH,10-Aug-2004,220.00,220.00,210.00,215.00,1600
ATLH,11-Aug-2004,214.00,214.00,207.00,207.00,1900
ATLH,12-Aug-2004,210.00,215.00,209.00,212.00,1800
ATLH,13-Aug-2004,209.00,209.00,208.00,208.00,1200
ATLH,16-Aug-2004,215.00,223.00,208.55,222.90,7700
ATLH,17-Aug-2004,215.00,222.00,214.00,222.00,3800
ATLH,18-Aug-2004,215.00,219.00,215.00,219.00,700
ATLH,19-Aug-2004,215.05,220.00,215.00,217.00,7000
ATLH,20-Aug-2004,219.00,219.00,218.90,218.90,2600
ATLH,23-Aug-2004,217.00,220.00,214.00,217.00,10500
ATLH,24-Aug-2004,219.00,220.00,218.90,219.50,4600
ATLH,25-Aug-2004,220.00,222.00,220.00,222.00,3900
ATLH,26-Aug-2004,225.00,238.00,220.00,238.00,8400
ATLH,27-Aug-2004,255.85,255.85,241.00,255.85,11900
ATLH,30-Aug-2004,260.00,270.00,259.00,261.00,17900
ATLH,31-Aug-2004,255.00,265.00,255.00,265.00,3500
ATLH,01-Sep-2004,253.00,270.00,253.00,270.00,13700
ATLH,02-Sep-2004,272.00,273.50,267.00,268.00,1700
ATLH,03-Sep-2004,268.00,288.10,268.00,288.10,91200
ATLH,06-Sep-2004,290.00,290.00,274.00,280.00,3300
ATLH,07-Sep-2004,285.00,300.00,285.00,290.00,93200
ATLH,08-Sep-2004,299.00,299.90,290.00,290.00,8600
ATLH,09-Sep-2004,290.00,294.95,288.00,290.00,2100
ATLH,10-Sep-2004,290.00,290.00,290.00,290.00,100
ATLH,13-Sep-2004,290.00,290.00,290.00,290.00,1000
ATLH,14-Sep-2004,282.00,282.00,281.90,282.00,900
ATLH,15-Sep-2004,280.00,280.00,277.00,277.00,700
ATLH,16-Sep-2004,266.00,271.10,266.00,271.10,2100
ATLH,17-Sep-2004,276.00,276.00,274.00,276.00,2700
ATLH,22-Sep-2004,225.00,225.00,212.00,212.00,300
ATLH,23-Sep-2004,210.00,210.00,210.00,210.00,500
ATLH,24-Sep-2004,208.00,208.00,208.00,208.00,200
ATLH,27-Sep-2004,206.10,222.05,206.10,222.05,300
ATLH,28-Sep-2004,215.00,216.15,212.00,216.15,3000
ATLH,29-Sep-2004,228.80,228.80,228.80,228.80,100
ATLH,30-Sep-2004,228.00,228.00,217.65,224.95,2200
ATLH,01-Oct-2004,233.00,234.00,219.85,233.95,1900
ATLH,04-Oct-2004,238.00,238.75,238.00,238.75,900
ATLH,05-Oct-2004,226.55,235.00,226.55,235.00,300
ATLH,06-Oct-2004,224.25,235.00,224.25,235.00,700
ATLH,08-Oct-2004,230.00,238.90,227.00,227.00,2200
ATLH,11-Oct-2004,217.00,217.00,215.65,215.65,700
ATLH,12-Oct-2004,216.00,230.00,215.00,230.00,2700
ATLH,13-Oct-2004,236.80,236.80,234.80,234.80,1000
ATLH,14-Oct-2004,233.00,235.80,224.00,235.80,7100
ATLH,15-Oct-2004,236.00,244.00,224.05,234.90,4700
ATLH,18-Oct-2004,234.90,234.90,234.90,234.90,6000
ATLH,19-Oct-2004,231.95,231.95,226.00,226.00,200
ATLH,20-Oct-2004,220.00,220.00,220.00,220.00,200
ATLH,26-Oct-2004,215.00,215.00,210.50,210.50,300
ATLH,27-Oct-2004,201.50,201.50,201.00,201.00,400
ATLH,28-Oct-2004,200.00,216.00,200.00,216.00,200
ATLH,29-Oct-2004,225.00,229.00,225.00,229.00,1000
ATLH,03-Nov-2004,234.80,234.80,234.80,234.80,700
ATLH,04-Nov-2004,228.95,228.95,228.95,228.95,200
ATLH,08-Nov-2004,220.00,225.25,216.60,225.25,2600
ATLH,10-Nov-2004,220.00,220.00,220.00,220.00,100
ATLH,12-Nov-2004,212.00,212.00,209.05,209.05,700
ATLH,18-Nov-2004,215.00,224.70,210.00,217.95,2100
ATLH,19-Nov-2004,218.00,218.00,215.00,215.00,200
ATLH,22-Nov-2004,214.00,214.00,212.00,214.00,700
ATLH,23-Nov-2004,212.00,215.00,203.30,207.00,22100
ATLH,24-Nov-2004,207.00,208.00,207.00,208.00,2000
ATLH,25-Nov-2004,207.00,207.00,203.00,203.00,1700
ATLH,26-Nov-2004,202.90,203.95,202.00,203.95,300
ATLH,30-Nov-2004,194.00,204.20,194.00,204.20,6000
ATLH,02-Dec-2004,211.90,211.90,205.00,205.00,200
ATLH,03-Dec-2004,208.00,209.50,208.00,209.50,1000
ATLH,06-Dec-2004,209.50,209.50,207.00,207.00,1300
ATLH,07-Dec-2004,203.00,208.15,203.00,208.00,8100
ATLH,08-Dec-2004,200.00,206.00,200.00,206.00,400
ATLH,09-Dec-2004,209.00,209.00,205.75,207.75,300
ATLH,10-Dec-2004,223.00,223.00,223.00,223.00,100
ATLH,14-Dec-2004,210.00,210.00,207.05,207.05,200
ATLH,15-Dec-2004,207.00,207.00,201.00,206.25,4300
ATLH,16-Dec-2004,204.00,204.00,200.00,200.00,1200
ATLH,17-Dec-2004,200.00,200.00,198.00,200.00,3200
ATLH,20-Dec-2004,205.00,214.00,199.50,214.00,6300
ATLH,21-Dec-2004,213.50,213.50,210.05,210.05,500
ATLH,22-Dec-2004,205.05,215.00,205.05,215.00,7900
ATLH,23-Dec-2004,212.00,215.00,206.00,215.00,1400
ATLH,24-Dec-2004,211.05,211.05,210.00,210.00,700
ATLH,27-Dec-2004,209.95,216.00,209.95,216.00,4100
ATLH,28-Dec-2004,216.00,216.00,216.00,216.00,500
ATLH,29-Dec-2004,215.00,230.00,213.80,230.00,4000
ATLH,31-Dec-2004,220.00,220.00,220.00,220.00,500
ATLH,03-Jan-2005,220.00,229.00,220.00,229.00,8100
ATLH,04-Jan-2005,228.00,236.00,228.00,236.00,7500
ATLH,05-Jan-2005,237.00,237.00,229.00,229.00,1000
ATLH,06-Jan-2005,237.00,244.00,236.00,244.00,14400
ATLH,07-Jan-2005,252.00,254.00,252.00,254.00,10300
ATLH,10-Jan-2005,255.00,255.00,242.05,242.05,800
ATLH,11-Jan-2005,240.00,240.00,240.00,240.00,100
ATLH,12-Jan-2005,230.00,236.00,230.00,236.00,6700
ATLH,14-Jan-2005,230.00,230.00,230.00,230.00,1000
ATLH,17-Jan-2005,230.00,240.00,230.00,240.00,600
ATLH,18-Jan-2005,230.00,230.00,230.00,230.00,500
ATLH,19-Jan-2005,232.00,235.00,232.00,235.00,700
ATLH,24-Jan-2005,235.00,235.00,235.00,235.00,200
ATLH,25-Jan-2005,235.00,240.10,235.00,240.00,2100
ATLH,26-Jan-2005,240.00,245.00,240.00,245.00,4100
ATLH,28-Jan-2005,235.00,235.00,230.00,235.00,1700
ATLH,31-Jan-2005,239.00,240.00,239.00,240.00,2400
ATLH,01-Feb-2005,230.05,242.00,230.00,230.00,2800
ATLH,04-Feb-2005,232.00,232.00,230.00,230.00,2100
ATLH,07-Feb-2005,232.00,240.00,232.00,240.00,2000
ATLH,09-Feb-2005,230.00,230.00,230.00,230.00,100
ATLH,10-Feb-2005,230.05,245.00,230.05,245.00,4900
ATLH,11-Feb-2005,233.00,233.00,233.00,233.00,500
ATLH,14-Feb-2005,232.00,250.00,232.00,250.00,6600
ATLH,15-Feb-2005,240.00,242.00,240.00,242.00,1100
ATLH,17-Feb-2005,244.90,245.00,244.00,244.00,5200
ATLH,21-Feb-2005,233.00,233.00,233.00,233.00,500
ATLH,22-Feb-2005,234.00,234.00,234.00,234.00,100
ATLH,23-Feb-2005,243.90,244.00,243.90,244.00,1100
ATLH,25-Feb-2005,234.10,245.00,234.10,245.00,1700
ATLH,28-Feb-2005,250.00,250.00,250.00,250.00,600
ATLH,01-Mar-2005,245.00,250.00,245.00,250.00,2700
ATLH,03-Mar-2005,240.00,240.00,240.00,240.00,1200
ATLH,04-Mar-2005,232.25,232.25,232.00,232.00,1000
ATLH,08-Mar-2005,242.00,242.00,242.00,242.00,200
ATLH,09-Mar-2005,240.00,240.00,240.00,240.00,800
ATLH,10-Mar-2005,240.00,240.00,240.00,240.00,500
ATLH,14-Mar-2005,240.00,240.00,240.00,240.00,700
ATLH,16-Mar-2005,235.00,240.00,235.00,240.00,3300
ATLH,17-Mar-2005,240.00,250.00,240.00,240.00,1400
ATLH,18-Mar-2005,241.00,241.00,241.00,241.00,100
ATLH,22-Mar-2005,235.00,235.00,235.00,235.00,100
ATLH,24-Mar-2005,235.00,235.00,235.00,235.00,100
ATLH,28-Mar-2005,249.90,250.00,249.90,250.00,2000
ATLH,01-Apr-2005,235.00,246.00,235.00,246.00,1200
ATLH,04-Apr-2005,258.00,258.00,258.00,258.00,200
ATLH,05-Apr-2005,246.00,246.00,246.00,246.00,5000
ATLH,06-Apr-2005,240.00,240.00,240.00,240.00,100
ATLH,08-Apr-2005,250.00,255.45,250.00,255.45,600
ATLH,12-Apr-2005,242.15,242.15,242.15,242.15,1000
ATLH,13-Apr-2005,240.00,255.55,240.00,255.55,1100
ATLH,14-Apr-2005,250.00,250.00,250.00,250.00,800
ATLH,15-Apr-2005,251.00,255.00,251.00,255.00,1100
ATLH,18-Apr-2005,250.00,250.00,250.00,250.00,200
ATLH,19-Apr-2005,265.00,265.00,265.00,265.00,1000
ATLH,20-Apr-2005,265.00,284.85,265.00,284.85,3800
ATLH,21-Apr-2005,276.00,290.00,275.00,290.00,4400
ATLH,27-Apr-2005,275.00,287.00,275.00,287.00,1700
ATLH,28-Apr-2005,273.00,287.80,273.00,287.80,400
ATLH,29-Apr-2005,287.90,287.90,287.90,287.90,100
ATLH,02-May-2005,287.40,287.40,287.40,287.40,200
ATLH,03-May-2005,274.00,274.00,274.00,274.00,500
ATLH,05-May-2005,287.50,287.50,287.50,287.50,200
ATLH,06-May-2005,275.00,294.00,275.00,294.00,1000
ATLH,09-May-2005,299.45,308.70,299.45,308.70,23900
ATLH,10-May-2005,324.00,324.00,316.00,316.00,700
ATLH,11-May-2005,308.00,331.00,300.50,328.00,26200
ATLH,12-May-2005,324.80,324.80,324.80,324.80,100
ATLH,13-May-2005,323.70,323.70,323.70,323.70,200
ATLH,16-May-2005,308.00,318.20,308.00,318.20,2000
ATLH,17-May-2005,303.00,324.00,303.00,324.00,400
ATLH,19-May-2005,305.90,305.90,305.90,305.90,1000
ATLH,20-May-2005,301.00,315.20,301.00,315.20,1000
ATLH,27-May-2005,299.50,299.50,299.50,299.50,100
ATLH,31-May-2005,285.00,300.00,285.00,300.00,1600
ATLH,02-Jun-2005,300.00,300.00,300.00,300.00,100
ATLH,23-Jun-2005,290.00,291.00,290.00,291.00,900
ATLH,28-Jun-2005,300.00,305.00,294.00,305.00,1400
ATLH,05-Jul-2005,296.00,296.00,295.00,295.00,1700
